Step: 0 | loss: 0.63679 | acc: 0.66051 | precision: 0.00000 | recall: 91.30002 | specificity: 91.30002 | f1_score: 91.30002
Step: 402 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 404 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 406 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 408 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 410 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 412 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 414 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 416 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 418 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 420 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 422 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 424 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 426 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 428 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 430 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 432 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 434 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 436 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 438 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 440 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 442 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 444 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 446 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 448 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 450 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 452 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 454 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 456 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 458 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 460 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 462 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 464 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 466 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 468 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 470 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 472 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 474 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 476 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 478 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 480 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 482 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 484 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 486 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 488 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 490 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 492 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 494 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 496 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 498 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
